ProjectName,ClassName,ReleaseID,LOC,numRevisions,numRevisionsFromBegin,numFixes,numFixesFromBegin,numAuthors,numAuthorsFromBegin,churn,churnFromBegin,maxLOCAdded,maxLOCAddedFromBegin,avgLOCAdded,avgLOCAddedFromBegin,avgChangeSet,avgChangeSetFromBegin,maxChangeSet,maxChangeSetFromBegin,age,weightedAge,numOps,avgTimeBetweenCommits,numSmells,isBuggy
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java,1,299,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,2,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/UserSelfModalPage.java,1,73,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/UserSelfRestClient.java,1,97,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,3,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/UserSelfService.java,1,146,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/UserSelfServiceImpl.java,1,101,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,0,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/UserService.java,1,323,3,3,0,0,1,1,104,104,92,92,32.666666666666664,32.666666666666664,39.666666666666664,39.666666666666664,58.0,58.0,0,296.59615384615387,18,0.75,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java,1,252,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,18,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/UserSuspender.java,1,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/sync/impl/UserSyncResultHandler.java,1,203,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java,1,61,5,1,1,0,3,1,160,62,62,62,28.4,62.0,636.8,1329.0,1329.0,1329.0,0,148.00625,3,0.07352941176470588,0,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/UserTO.java,1,184,30,1,2,0,3,1,960,213,213,213,23.1,213.0,126.43333333333334,1329.0,1329.0,1329.0,0,490.73541666666665,23,0.04411764705882353,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter.java,1,167,14,1,2,0,4,1,652,215,215,215,38.642857142857146,215.0,259.07142857142856,1329.0,1329.0,1329.0,0,207.69325153374234,12,0.0707070707070707,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/UserWorkflowController.java,1,127,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,0,true
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/UserWorkflowService.java,1,111,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/UserWorkflowServiceImpl.java,1,66,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java,1,63,11,2,2,0,5,2,233,78,69,69,17.0,37.5,301.09090909090907,669.0,1329.0,1329.0,0,247.08583690987123,4,0.030470914127423823,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java,1,32,6,1,1,0,3,1,96,32,32,32,13.333333333333334,32.0,485.6666666666667,1329.0,1329.0,1329.0,0,231.21875,0,0.017241379310344827,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/Validator.java,1,28,6,1,1,0,3,1,66,27,27,27,8.0,27.0,532.5,1329.0,1329.0,1329.0,0,184.4090909090909,1,0.011787819253438114,0,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/wrap/Validator.java,1,31,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/link/VeilPopupSettings.java,1,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/VelocityEngineFactoryBean.java,1,106,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ViewUserModalPage.java,1,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/cache/VirAttrCache.java,1,66,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/cache/VirAttrCacheKey.java,1,80,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,0.0,2,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/cache/VirAttrCacheValue.java,1,87,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,0.0,1,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java,1,38,5,1,1,0,3,1,98,36,36,36,17.0,36.0,636.4,1329.0,1329.0,1329.0,0,243.31632653061226,5,0.014367816091954023,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirAttrDAOImpl.java,1,66,5,1,1,0,3,1,188,69,72,69,32.6,69.0,636.4,1329.0,1329.0,1329.0,0,254.94148936170214,5,0.014367816091954023,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/VirSchemaDAO.java,1,39,5,1,1,0,3,1,106,38,38,38,18.2,38.0,636.4,1329.0,1329.0,1329.0,0,244.06603773584905,5,0.014367816091954023,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/VirSchemaDAOImpl.java,1,116,6,1,1,0,3,1,268,101,106,101,39.166666666666664,101.0,540.0,1329.0,1329.0,1329.0,0,258.72014925373134,5,0.017241379310344827,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/VirSchemaModalPage.java,1,127,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,1,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/VirSchemaTO.java,1,39,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java,1,296,12,1,1,0,3,1,616,185,185,185,31.75,185.0,298.1666666666667,1329.0,1329.0,1329.0,0,216.61688311688312,3,0.046511627906976744,2,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/WADLServlet.java,1,97,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,1,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java,1,56,16,2,2,1,4,2,408,47,96,45,15.5625,23.0,218.6875,677.5,1329.0,1329.0,0,517.4926470588235,3,0.02200825309491059,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/WorkflowAdapter.java,1,111,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/init/WorkflowAdapterLoader.java,1,89,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java,1,118,6,1,1,0,3,1,218,84,84,84,32.166666666666664,84.0,545.3333333333334,1329.0,1329.0,1329.0,0,171.97706422018348,11,0.03680981595092025,0,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/resources/WorkflowDefGETResource.java,1,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/WorkflowDefinitionFormat.java,1,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/resources/WorkflowDefPUTResource.java,1,75,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/WorkflowException.java,1,54,4,1,1,0,3,1,104,42,42,42,23.5,42.0,697.75,1329.0,1329.0,1329.0,0,194.1153846153846,2,0.020202020202020204,0,true
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/WorkflowFormPropertyTO.java,1,122,5,1,1,0,3,1,286,133,133,133,55.2,133.0,554.0,1329.0,1329.0,1329.0,0,193.36363636363637,17,0.028409090909090908,0,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/WorkflowFormPropertyType.java,1,33,4,1,1,0,3,1,78,29,29,29,17.0,29.0,680.25,1329.0,1329.0,1329.0,0,182.3846153846154,0,0.022727272727272728,5,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/WorkflowFormTO.java,1,174,8,1,2,0,3,1,372,151,151,151,42.125,151.0,401.5,1329.0,1329.0,1329.0,0,194.79569892473117,21,0.045454545454545456,1,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/WorkflowInstanceLoader.java,1,29,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,0.0,0,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java,1,80,6,2,2,1,4,2,130,51,38,37,17.166666666666668,22.5,546.3333333333334,677.5,1329.0,1329.0,0,166.40769230769232,5,0.02643171806167401,1,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/WorkflowResult.java,1,85,7,1,1,0,3,1,236,89,89,89,29.571428571428573,89.0,468.14285714285717,1329.0,1329.0,1329.0,0,187.5635593220339,10,0.04294478527607362,0,false
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/WorkflowService.java,1,90,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/WorkflowServiceImpl.java,1,117,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0,true
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/WorkflowTasks.java,1,48,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/WorkflowUserSuspender.java,1,78,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,true
SYNCOPE,core-upgrader/src/main/java/org/apache/syncope/upgrader/util/XMLDeserializer.java,1,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/XMLEditorPopupPage.java,1,91,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/XMLRolesReader.java,1,119,6,1,1,0,3,1,402,102,128,102,50.5,102.0,535.6666666666666,1329.0,1329.0,1329.0,0,429.7860696517413,3,0.01195219123505976,1,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/activiti/AbstractActivitiDelegate.java,2,62,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java,2,49,0,1,0,0,0,1,0,48,0,48,0.0,48.0,0.0,1329.0,0.0,1329.0,0,0.0,4,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java,2,97,0,2,0,0,0,2,0,102,0,99,0.0,49.5,0.0,665.0,0.0,1329.0,0,0.0,13,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java,2,169,0,1,0,0,0,1,0,168,0,168,0.0,168.0,0.0,1329.0,0.0,1329.0,0,0.0,25,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java,2,756,1,3,1,2,1,3,12,811,6,755,6.0,388.5,2.0,668.0,2.0,1329.0,0,14.0,14,1.0,7,true
SYNCOPE,client/src/main/java/org/apache/syncope/client/mod/AbstractAttributableMod.java,2,252,0,2,0,0,0,2,0,271,0,211,0.0,130.5,0.0,665.0,0.0,1329.0,0,0.0,36,0.0,0,false
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/AbstractAttributableTO.java,2,141,0,1,0,0,0,1,0,140,0,140,0.0,140.0,0.0,1329.0,0.0,1329.0,0,0.0,17,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java,2,29,0,1,0,0,0,1,0,28,0,28,0.0,28.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java,2,165,0,1,0,0,0,1,0,164,0,164,0.0,164.0,0.0,1329.0,0.0,1329.0,0,0.0,16,0.0,4,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,2,136,0,1,0,0,0,1,0,135,0,135,0.0,135.0,0.0,1329.0,0.0,1329.0,0,0.0,7,0.0,4,false
SYNCOPE,client/src/main/java/org/apache/syncope/client/AbstractBaseBean.java,2,46,0,1,0,0,0,1,0,135,0,135,0.0,135.0,0.0,1329.0,0.0,1329.0,0,0.0,3,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/AbstractBaseRestClient.java,2,35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,2,111,0,1,0,0,0,1,0,110,0,110,0.0,110.0,0.0,1329.0,0.0,1329.0,0,0.0,4,0.0,6,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java,2,93,0,1,0,0,0,1,0,92,0,92,0.0,92.0,0.0,1329.0,0.0,1329.0,0,0.0,8,0.0,2,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java,2,89,0,2,0,0,0,1,0,94,0,88,0.0,45.5,0.0,669.0,0.0,1329.0,0,0.0,6,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java,2,73,0,1,0,0,0,1,0,72,0,72,0.0,72.0,0.0,1329.0,0.0,1329.0,0,0.0,9,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java,2,94,0,1,0,0,0,1,0,93,0,93,0.0,93.0,0.0,1329.0,0.0,1329.0,0,0.0,8,0.0,1,true
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/AbstractExecTO.java,2,86,0,1,0,0,0,1,0,85,0,85,0.0,85.0,0.0,1329.0,0.0,1329.0,0,0.0,10,0.0,1,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java,2,43,0,1,0,0,0,1,0,42,0,42,0.0,42.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,1,false
SYNCOPE,client/src/main/java/org/apache/syncope/types/AbstractPolicySpec.java,2,30,0,1,0,0,0,1,0,29,0,29,0.0,29.0,0.0,1329.0,0.0,1329.0,0,0.0,1,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java,2,78,0,1,0,0,0,1,0,77,0,77,0.0,77.0,0.0,1329.0,0.0,1329.0,0,0.0,4,0.0,1,false
SYNCOPE,client/src/main/java/org/apache/syncope/client/report/AbstractReportletConf.java,2,47,0,1,0,0,0,1,0,46,0,46,0.0,46.0,0.0,1329.0,0.0,1329.0,0,0.0,4,0.0,2,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,2,120,1,2,1,1,1,2,29,148,22,119,22.0,119.0,2.0,1329.0,2.0,1329.0,0,15.0,1,1.0,4,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java,2,243,0,2,0,0,0,2,0,244,0,231,0.0,121.5,0.0,669.0,0.0,1329.0,0,0.0,23,0.0,3,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,2,51,0,1,0,0,0,1,0,50,0,50,0.0,50.0,0.0,1329.0,0.0,1329.0,0,0.0,3,0.0,3,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java,2,142,0,3,0,1,0,1,0,155,0,142,0.0,49.333333333333336,0.0,447.0,0.0,1329.0,0,0.0,4,0.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/AbstractUserWorkflowAdapter.java,2,111,1,2,0,0,1,1,6,116,3,110,3.0,110.0,41.0,1329.0,41.0,1329.0,0,12.0,12,1.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java,2,32,0,1,0,0,0,1,0,31,0,31,0.0,31.0,0.0,1329.0,0.0,1329.0,0,0.0,0,0.0,1,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java,2,120,0,1,0,0,0,1,0,31,0,31,0.0,31.0,0.0,1329.0,0.0,1329.0,0,0.0,4,0.0,3,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java,2,69,0,1,0,0,0,1,0,68,0,68,0.0,68.0,0.0,1329.0,0.0,1329.0,0,0.0,8,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java,2,59,0,1,0,0,0,1,0,58,0,58,0.0,58.0,0.0,1329.0,0.0,1329.0,0,0.0,7,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java,2,83,0,1,0,0,0,1,0,82,0,82,0.0,82.0,0.0,1329.0,0.0,1329.0,0,0.0,1,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java,2,41,0,1,0,0,0,1,0,40,0,40,0.0,40.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java,2,136,0,1,0,0,0,1,0,135,0,135,0.0,135.0,0.0,1329.0,0.0,1329.0,0,0.0,1,0.0,1,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/AccountPolicyException.java,2,33,0,1,0,0,0,1,0,32,0,32,0.0,32.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,0,false
SYNCOPE,client/src/main/java/org/apache/syncope/types/AccountPolicySpec.java,2,176,0,1,0,0,0,1,0,175,0,175,0.0,175.0,0.0,1329.0,0.0,1329.0,0,0.0,20,0.0,0,false
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/AccountPolicyTO.java,2,50,0,1,0,0,0,1,0,49,0,49,0.0,49.0,0.0,1329.0,0.0,1329.0,0,0.0,4,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java,2,44,0,1,0,0,0,1,0,43,0,43,0.0,43.0,0.0,1329.0,0.0,1329.0,0,0.0,1,0.0,0,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java,2,255,0,1,0,0,0,1,0,254,0,254,0.0,254.0,0.0,1329.0,0.0,1329.0,0,0.0,6,0.0,10,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/ActivitiUserWorkflowAdapter.java,2,658,1,3,0,1,1,2,14,711,7,650,7.0,338.5,41.0,667.5,41.0,1329.0,0,12.0,24,1.0,0,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java,2,67,1,2,0,0,1,1,2,68,1,66,1.0,66.0,9.0,1329.0,9.0,1329.0,0,16.0,1,1.0,0,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,2,95,0,2,0,0,0,2,0,96,0,94,0.0,47.5,0.0,666.5,0.0,1329.0,0,0.0,3,0.0,1,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java,2,68,0,1,0,0,0,1,0,67,0,67,0.0,67.0,0.0,1329.0,0.0,1329.0,0,0.0,3,0.0,2,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,2,80,0,1,0,0,0,1,0,79,0,79,0.0,79.0,0.0,1329.0,0.0,1329.0,0,0.0,5,0.0,2,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java,2,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java,2,68,0,1,0,0,0,1,0,67,0,67,0.0,67.0,0.0,1329.0,0.0,1329.0,0,0.0,5,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java,2,65,0,1,0,0,0,1,0,64,0,64,0.0,64.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,0,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java,2,88,0,1,0,0,0,1,0,87,0,87,0.0,87.0,0.0,1329.0,0.0,1329.0,0,0.0,3,0.0,1,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AlwaysTrueValidator.java,2,40,0,1,0,0,0,1,0,39,0,39,0.0,39.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,1,false
SYNCOPE,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java,2,101,0,1,0,0,0,1,0,100,0,100,0.0,100.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,0,false
SYNCOPE,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,2,259,0,1,0,0,0,1,0,258,0,258,0.0,258.0,0.0,1329.0,0.0,1329.0,0,0.0,6,0.0,7,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/ApplicationContextProvider.java,2,43,0,2,0,0,0,1,0,52,0,39,0.0,23.5,0.0,669.0,0.0,1329.0,0,0.0,2,0.0,1,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ApprovalModalPage.java,2,212,2,3,2,2,1,2,45,256,27,211,15.0,211.0,30.0,1329.0,38.0,1329.0,0,15.28888888888889,1,0.25,4,true
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java,2,49,0,2,0,1,0,2,0,54,0,44,0.0,25.5,0.0,677.5,0.0,1329.0,0,0.0,3,0.0,1,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java,2,76,0,1,0,0,0,1,0,75,0,75,0.0,75.0,0.0,1329.0,0.0,1329.0,0,0.0,5,0.0,7,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrCheck.java,2,41,0,1,0,0,0,1,0,40,0,40,0.0,40.0,0.0,1329.0,0.0,1329.0,0,0.0,3,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java,2,37,0,1,0,0,0,1,0,36,0,36,0.0,36.0,0.0,1329.0,0.0,1329.0,0,0.0,5,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttrDAOImpl.java,2,67,0,1,0,0,0,1,0,66,0,66,0.0,66.0,0.0,1329.0,0.0,1329.0,0,0.0,5,0.0,0,false
SYNCOPE,client/src/main/java/org/apache/syncope/client/util/AttributableOperations.java,2,400,0,2,0,1,0,2,0,425,0,370,0.0,206.0,0.0,670.5,0.0,1329.0,0,0.0,11,0.0,3,false
SYNCOPE,client/src/main/java/org/apache/syncope/types/AttributableType.java,2,28,0,1,0,0,0,1,0,27,0,27,0.0,27.0,0.0,1329.0,0.0,1329.0,0,0.0,0,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java,2,402,0,1,0,0,0,1,0,401,0,401,0.0,401.0,0.0,1329.0,0.0,1329.0,0,0.0,22,0.0,0,true
SYNCOPE,client/src/main/java/org/apache/syncope/client/search/AttributeCond.java,2,86,0,1,0,0,0,1,0,85,0,85,0.0,85.0,0.0,1329.0,0.0,1329.0,0,0.0,9,0.0,0,false
SYNCOPE,client/src/main/java/org/apache/syncope/client/mod/AttributeMod.java,2,88,0,1,0,0,0,1,0,87,0,87,0.0,87.0,0.0,1329.0,0.0,1329.0,0,0.0,12,0.0,0,false
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java,2,269,0,3,0,1,0,2,0,330,0,221,0.0,99.66666666666667,0.0,447.6666666666667,0.0,1329.0,0,0.0,5,0.0,5,true
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/AttributeTO.java,2,112,0,1,0,0,0,1,0,111,0,111,0.0,111.0,0.0,1329.0,0.0,1329.0,0,0.0,9,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java,2,64,0,1,0,0,0,1,0,63,0,63,0.0,63.0,0.0,1329.0,0.0,1329.0,0,0.0,2,0.0,1,true
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueCheck.java,2,41,0,1,0,0,0,1,0,40,0,40,0.0,40.0,0.0,1329.0,0.0,1329.0,0,0.0,3,0.0,0,false
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java,2,37,0,1,0,0,0,1,0,36,0,36,0.0,36.0,0.0,1329.0,0.0,1329.0,0,0.0,5,0.0,0,false
