Data: 21/05/2026
Posizione,Progetto,Classe,Versione,Numero Smell,Tempo di Refactoring,Debito Tecnico
2509,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/RoleRepoExt.java,5.0.0,0,0,0.0
2510,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/RoleRepoExtImpl.java,5.0.0,0,0,0.0
2511,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/RoleRestClient.java,5.0.0,0,0,0.0
2512,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RoleTO.java,5.0.0,0,0,0.0
2513,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/RoleValidator.java,5.0.0,0,0,0.0
2514,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/role/RoleWrapper.java,5.0.0,0,0,0.0
2515,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/RuleConf.java,5.0.0,0,0,0.0
2516,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/rules/RuleProvider.java,5.0.0,0,0,0.0
2517,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/RuntimeDomainLoader.java,5.0.0,0,0,0.0
2518,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/saml2/SAML2AnonymousWebFilter.java,5.0.0,0,0,0.0
2519,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/SAML2BindingType.java,5.0.0,0,0,0.0
2520,SYNCOPE,ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/saml2/SAML2Constants.java,5.0.0,0,0,0.0
2521,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/SAML2EntityTO.java,5.0.0,0,0,0.0
2522,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/SAML2IdPEntity.java,5.0.0,0,0,0.0
2523,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/SAML2IdPEntityDAO.java,5.0.0,0,0,0.0
2524,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/SAML2IdPEntityDataBinder.java,5.0.0,0,0,0.0
2525,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/SAML2IdPEntityDataBinderImpl.java,5.0.0,0,0,0.0
2526,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SAML2IdPEntityRepo.java,5.0.0,0,0,0.0
2527,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/SAML2IdPEntityRepo.java,5.0.0,0,0,0.0
2528,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/rest/SAML2IdPEntityRestClient.java,5.0.0,0,0,0.0
2529,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/SAML2IdPEntityServiceImpl.java,5.0.0,0,0,0.0
2530,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/SAML2IdPEntityTO.java,5.0.0,0,0,0.0
2531,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/rest/SAML2IdPsRestClient.java,5.0.0,0,0,0.0
2532,SYNCOPE,ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/saml2/SAML2LoginResponse.java,5.0.0,0,0,0.0
2533,SYNCOPE,ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/saml2/SAML2Message.java,5.0.0,0,0,0.0
2534,SYNCOPE,ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/saml2/SAML2Request.java,5.0.0,0,0,0.0
2535,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/saml2/SAML2RequestServerLogoutHandler.java,5.0.0,0,0,0.0
2536,SYNCOPE,ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/saml2/SAML2Response.java,5.0.0,0,0,0.0
2537,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/saml2/SAML2SecurityConfigUtils.java,5.0.0,0,0,0.0
2538,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/saml2/SAML2ServerLogoutSuccessHandler.java,5.0.0,0,0,0.0
2539,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/SAML2SP4UIConsoleContext.java,5.0.0,0,0,0.0
2540,SYNCOPE,ext/saml2sp4ui/client-common-ui/src/main/java/org/apache/syncope/client/ui/commons/SAML2SP4UIConstants.java,5.0.0,0,0,0.0
2541,SYNCOPE,ext/saml2sp4ui/logic/src/main/java/org/apache/syncope/core/logic/saml2/SAML2SP4UIContext.java,5.0.0,0,0,0.0
2542,SYNCOPE,ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/SAML2SP4UIEnduserContext.java,5.0.0,0,0,0.0
2543,SYNCOPE,ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/types/SAML2SP4UIEntitlement.java,5.0.0,0,0,0.0
2544,SYNCOPE,ext/saml2sp4ui/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/SAML2SP4UIEntityFactory.java,5.0.0,0,0,0.0
2545,SYNCOPE,ext/saml2sp4ui/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/SAML2SP4UIIdPActions.java,5.0.0,0,0,0.0
2546,SYNCOPE,ext/saml2sp4ui/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/validation/SAML2SP4UIIdPCheck.java,5.0.0,0,0,0.0
2547,SYNCOPE,ext/saml2sp4ui/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/SAML2SP4UIIdPDAO.java,5.0.0,0,0,0.0
2548,SYNCOPE,ext/saml2sp4ui/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SAML2SP4UIIdPDAORepo.java,5.0.0,0,0,0.0
2549,SYNCOPE,ext/saml2sp4ui/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/SAML2SP4UIIdPDataBinder.java,5.0.0,0,0,0.0
2550,SYNCOPE,ext/saml2sp4ui/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/SAML2SP4UIIdPServiceImpl.java,5.0.0,0,0,0.0
2551,SYNCOPE,ext/saml2sp4ui/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/validation/SAML2SP4UIIdPValidator.java,5.0.0,0,0,0.0
2552,SYNCOPE,ext/saml2sp4ui/common-lib/src/main/java/org/apache/syncope/common/lib/types/SAML2SP4UIImplementationType.java,5.0.0,0,0,0.0
2553,SYNCOPE,ext/saml2sp4ui/logic/src/main/java/org/apache/syncope/core/logic/init/SAML2SP4UILoader.java,5.0.0,0,0,0.0
2554,SYNCOPE,ext/saml2sp4ui/logic/src/main/java/org/apache/syncope/core/logic/SAML2SP4UILogicContext.java,5.0.0,0,0,0.0
2555,SYNCOPE,ext/saml2sp4ui/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/SAML2SP4UIPersistenceContext.java,5.0.0,0,0,0.0
2556,SYNCOPE,ext/saml2sp4ui/logic/src/main/java/org/apache/syncope/core/logic/SAML2SP4UIProperties.java,5.0.0,0,0,0.0
2557,SYNCOPE,ext/saml2sp4ui/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/SAML2SP4UIProvisioningContext.java,5.0.0,0,0,0.0
2558,SYNCOPE,ext/saml2sp4ui/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/SAML2SP4UIRESTCXFContext.java,5.0.0,0,0,0.0
2559,SYNCOPE,ext/saml2sp4ui/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/SAML2SP4UIUserTemplate.java,5.0.0,0,0,0.0
2560,SYNCOPE,ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/SAML2SPBeforeLogout.java,5.0.0,0,0,0.0
2561,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPBeforeLogout.java,5.0.0,0,0,0.0
2562,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/SAML2SPClientApp.java,5.0.0,0,0,0.0
2563,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SAML2SPClientAppRepo.java,5.0.0,0,0,0.0
2564,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/SAML2SPClientAppRepo.java,5.0.0,0,0,0.0
2565,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SAML2SPClientAppRepoExt.java,5.0.0,0,0,0.0
2566,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/SAML2SPClientAppRepoExt.java,5.0.0,0,0,0.0
2567,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SAML2SPClientAppRepoExtImpl.java,5.0.0,0,0,0.0
2568,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/SAML2SPClientAppRepoExtImpl.java,5.0.0,0,0,0.0
2569,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/SAML2SPClientAppTO.java,5.0.0,0,0,0.0
2570,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/SAML2SPClientAppTOMapper.java,5.0.0,0,0,0.0
2571,SYNCOPE,ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/SAML2SPLogin.java,5.0.0,0,0,0.0
2572,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPLogin.java,5.0.0,0,0,0.0
2573,SYNCOPE,ext/saml2sp4ui/client-enduser/src/main/java/org/apache/syncope/client/enduser/pages/SAML2SPLogout.java,5.0.0,0,0,0.0
2574,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPLogout.java,5.0.0,0,0,0.0
2575,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/SAML2SPNameId.java,5.0.0,0,0,0.0
2576,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/rest/SAML2SPRestClient.java,5.0.0,0,0,0.0
2577,SYNCOPE,ext/saml2sp4ui/client-console/src/main/java/org/apache/syncope/client/console/pages/SAML2SPSelfReg.java,5.0.0,0,0,0.0
2578,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/saml2/SAML2WebSsoAuthenticationRequestWebFilter.java,5.0.0,0,0,0.0
2579,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/saml2/SAML2WebSsoAuthenticationWebFilter.java,5.0.0,0,0,0.0
2580,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/SampleReportConf.java,5.0.0,0,0,0.0
2581,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/SchedTask.java,5.0.0,0,0,0.0
2582,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/SchedTaskCheck.java,5.0.0,0,0,0.0
2583,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/job/SchedTaskJobDelegate.java,5.0.0,0,0,0.0
2584,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/SchedTaskTO.java,5.0.0,0,0,0.0
2585,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/SchedTaskValidator.java,5.0.0,0,0,0.0
2586,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Schema.java,5.0.0,0,0,0.0
2587,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/Schema.java,5.0.0,0,0,0.0
2588,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/SchemaDataBinder.java,5.0.0,0,0,0.0
2589,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SchemaExtension.java,5.0.0,0,0,0.0
2590,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/SchemaKeyCheck.java,5.0.0,0,0,0.0
2591,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/SchemaKeyValidator.java,5.0.0,0,0,0.0
2592,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/SchemaQuery.java,5.0.0,0,0,0.0
2593,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/SchemaServiceImpl.java,5.0.0,0,0,0.0
2594,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/SchemaTO.java,5.0.0,0,0,0.0
2595,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/SchemaType.java,5.0.0,0,0,0.0
2596,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMAnyObject.java,5.0.0,0,0,0.0
2597,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/service/SCIMAnyObjectService.java,5.0.0,0,0,0.0
2598,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMBean.java,5.0.0,0,0,0.0
2599,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMComplexConf.java,5.0.0,0,0,0.0
2600,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMComplexValue.java,5.0.0,0,0,0.0
2601,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMConf.java,5.0.0,0,0,0.0
2602,SYNCOPE,ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/rest/SCIMConfRestClient.java,5.0.0,0,0,0.0
2603,SYNCOPE,ext/scimv2/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/SCIMConfServiceImpl.java,5.0.0,0,0,0.0
2604,SYNCOPE,ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/SCIMConsoleContext.java,5.0.0,0,0,0.0
2605,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/SCIMConstants.java,5.0.0,0,0,0.0
2606,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMEnterpriseInfo.java,5.0.0,0,0,0.0
2607,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMEnterpriseUserConf.java,5.0.0,0,0,0.0
2608,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/types/SCIMEntitlement.java,5.0.0,0,0,0.0
2609,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMError.java,5.0.0,0,0,0.0
2610,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMExtensionAnyConf.java,5.0.0,0,0,0.0
2611,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMExtensionAnyObjectConf.java,5.0.0,0,0,0.0
2612,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMExtensionInfo.java,5.0.0,0,0,0.0
2613,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMGeneralConf.java,5.0.0,0,0,0.0
2614,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMGroup.java,5.0.0,0,0,0.0
2615,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMGroupConf.java,5.0.0,0,0,0.0
2616,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/service/SCIMGroupService.java,5.0.0,0,0,0.0
2617,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMItem.java,5.0.0,0,0,0.0
2618,SYNCOPE,ext/scimv2/logic/src/main/java/org/apache/syncope/core/logic/init/SCIMLoader.java,5.0.0,0,0,0.0
2619,SYNCOPE,ext/scimv2/logic/src/main/java/org/apache/syncope/core/logic/SCIMLogicContext.java,5.0.0,0,0,0.0
2620,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMManagerConf.java,5.0.0,0,0,0.0
2621,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMPatchOp.java,5.0.0,0,0,0.0
2622,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMPatchOperation.java,5.0.0,0,0,0.0
2623,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMPatchPath.java,5.0.0,0,0,0.0
2624,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMResource.java,5.0.0,0,0,0.0
2625,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/service/SCIMResourceService.java,5.0.0,0,0,0.0
2626,SYNCOPE,ext/scimv2/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/SCIMRESTCXFContext.java,5.0.0,0,0,0.0
2627,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMReturned.java,5.0.0,0,0,0.0
2628,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMSearchRequest.java,5.0.0,0,0,0.0
2629,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/service/SCIMService.java,5.0.0,0,0,0.0
2630,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMUser.java,5.0.0,0,0,0.0
2631,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMUserAddress.java,5.0.0,0,0,0.0
2632,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMUserAddressConf.java,5.0.0,0,0,0.0
2633,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMUserConf.java,5.0.0,0,0,0.0
2634,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMUserManager.java,5.0.0,0,0,0.0
2635,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/SCIMUserName.java,5.0.0,0,0,0.0
2636,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/SCIMUserNameConf.java,5.0.0,0,0,0.0
2637,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/service/SCIMUserService.java,5.0.0,0,0,0.0
2638,SYNCOPE,ext/scimv2/scim-rest-cxf/src/main/java/org/apache/syncope/ext/scimv2/cxf/service/SCIMUserServiceImpl.java,5.0.0,0,0,0.0
2639,SYNCOPE,ext/scimv2/scim-rest-cxf/src/main/java/org/apache/syncope/ext/scimv2/cxf/SCIMv2RESTCXFContext.java,5.0.0,0,0,0.0
2640,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/SearchableFields.java,5.0.0,0,0,0.0
2641,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/search/SearchClause.java,5.0.0,0,0,0.0
2642,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/search/SearchCondConverter.java,5.0.0,0,0,0.0
2643,SYNCOPE,ext/scimv2/logic/src/main/java/org/apache/syncope/core/logic/scim/SearchCondConverter.java,5.0.0,0,0,0.0
2644,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/report/SearchCondition.java,5.0.0,0,0,0.0
2645,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/SearchViewSupport.java,5.0.0,0,0,0.0
2646,SYNCOPE,core/spring/src/main/java/org/apache/syncope/core/spring/security/SecureRandomUtils.java,5.0.0,0,0,0.0
2647,SYNCOPE,core/spring/src/main/java/org/apache/syncope/core/spring/security/SecurityProperties.java,5.0.0,0,0,0.0
2648,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/SecurityQuestion.java,5.0.0,0,0,0.0
2649,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/SecurityQuestionDAO.java,5.0.0,0,0,0.0
2650,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/SecurityQuestionDataBinder.java,5.0.0,0,0,0.0
2651,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/SecurityQuestionDataBinderImpl.java,5.0.0,0,0,0.0
2652,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SecurityQuestionRepo.java,5.0.0,0,0,0.0
2653,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/SecurityQuestionRepo.java,5.0.0,0,0,0.0
2654,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SecurityQuestionRepoExt.java,5.0.0,0,0,0.0
2655,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/SecurityQuestionRepoExt.java,5.0.0,0,0,0.0
2656,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/SecurityQuestionRepoExtImpl.java,5.0.0,0,0,0.0
2657,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/SecurityQuestionRepoExtImpl.java,5.0.0,0,0,0.0
2658,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/SecurityQuestionRestClient.java,5.0.0,0,0,0.0
2659,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/SecurityQuestionRestClient.java,5.0.0,0,0,0.0
2660,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/SecurityQuestionServiceImpl.java,5.0.0,0,0,0.0
2661,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/SecurityQuestionTO.java,5.0.0,0,0,0.0
2662,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/SelectChoiceRenderer.java,5.0.0,0,0,0.0
2663,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/SelectOption.java,5.0.0,0,0,0.0
2664,SYNCOPE,common/keymaster/self/client-self/src/main/java/org/apache/syncope/common/keymaster/client/self/SelfKeymasterClientContext.java,5.0.0,0,0,0.0
