Data: 21/05/2026
Posizione,Progetto,Classe,Versione,Numero Smell
648,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Notification.java,5.0.0,2
649,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/NotificationLogic.java,5.0.0,2
650,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/widgets/NumberWidget.java,5.0.0,2
651,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ObjectTypeTogglePanel.java,5.0.0,2
652,SYNCOPE,ext/oidcc4ui/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/OIDCC4UIProviderDataBinderImpl.java,5.0.0,2
653,SYNCOPE,ext/oidcc4ui/logic/src/main/java/org/apache/syncope/core/logic/OIDCC4UIProviderLogic.java,5.0.0,2
654,SYNCOPE,common/am/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/OIDCOpEntityService.java,5.0.0,2
655,SYNCOPE,ext/opensearch/persistence/src/main/java/org/apache/syncope/core/persistence/opensearch/dao/OpenSearchAuditEventDAO.java,5.0.0,2
656,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/ParametersDirectoryPanel.java,5.0.0,2
657,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/ParametersWizardPanel.java,5.0.0,2
658,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/ParametersWizardSchemaStep.java,5.0.0,2
659,SYNCOPE,core/am/logic/src/main/java/org/apache/syncope/core/logic/PasswordManagementLogic.java,5.0.0,2
660,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/PersistenceContext.java,5.0.0,2
661,SYNCOPE,ext/scimv2/common-lib/src/main/java/org/apache/syncope/common/lib/scim/types/PhotoCanonicalType.java,5.0.0,2
662,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/spring/PlainAttrsConverter.java,5.0.0,2
663,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/pages/Policies.java,5.0.0,2
664,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/PolicyDataBinderImpl.java,5.0.0,2
665,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/PreferenceManager.java,5.0.0,2
666,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/filters/PrincipalToRequestHeaderFilterFactory.java,5.0.0,2
667,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PropagationData.java,5.0.0,2
668,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/PropagationTasks.java,5.0.0,2
669,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ProvisionAuxClassesPanel.java,5.0.0,2
670,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/ProvisioningTask.java,5.0.0,2
671,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/PullTasks.java,5.0.0,2
672,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/PushPolicy.java,5.0.0,2
673,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/policies/PushPolicyDirectoryPanel.java,5.0.0,2
674,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/PushResultHandlerDispatcher.java,5.0.0,2
675,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/PushTasks.java,5.0.0,2
676,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/RealmDataBinderImpl.java,5.0.0,2
677,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/RealmPropagationTasks.java,5.0.0,2
678,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/RelationshipType.java,5.0.0,2
679,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/RelationshipTypeDataBinderImpl.java,5.0.0,2
680,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RelationshipTypeDetailsPanel.java,5.0.0,2
681,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/RelationshipTypeLogic.java,5.0.0,2
682,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/RemediationRepoExtImpl.java,5.0.0,2
683,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/widgets/RemediationsWidget.java,5.0.0,2
684,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/ReportExecRepoExtImpl.java,5.0.0,2
685,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/reports/ReportExecutionDetails.java,5.0.0,2
686,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/pages/Reports.java,5.0.0,2
687,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceConnConfPanel.java,5.0.0,2
688,SYNCOPE,common/idm/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/ResourceService.java,5.0.0,2
689,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ResourceWizardBuilder.java,5.0.0,2
690,SYNCOPE,client/idrepo/lib/src/main/java/org/apache/syncope/client/lib/RestClientExceptionMapper.java,5.0.0,2
691,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/ResultPanel.java,5.0.0,2
692,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/RoleLogic.java,5.0.0,2
693,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/RoleRepoExtImpl.java,5.0.0,2
694,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/SAML2IdPEntityDirectoryPanel.java,5.0.0,2
695,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/wizards/SAML2IdPEntityWizardBuilder.java,5.0.0,2
696,SYNCOPE,ext/saml2sp4ui/logic/src/main/java/org/apache/syncope/core/logic/SAML2SP4UIIdPLogic.java,5.0.0,2
697,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/search/SaveFIQLQuery.java,5.0.0,2
698,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/SchemaDAO.java,5.0.0,2
699,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/SchemaDataBinderImpl.java,5.0.0,2
700,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/SchemaRestClient.java,5.0.0,2
701,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/SchemaTypePanel.java,5.0.0,2
702,SYNCOPE,ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfExtensionAnyPanel.java,5.0.0,2
703,SYNCOPE,ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfGroupPanel.java,5.0.0,2
704,SYNCOPE,ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfPanel.java,5.0.0,2
705,SYNCOPE,ext/scimv2/client-console/src/main/java/org/apache/syncope/client/console/panels/SCIMConfTabPanel.java,5.0.0,2
706,SYNCOPE,ext/scimv2/scim-rest-cxf/src/main/java/org/apache/syncope/ext/scimv2/cxf/service/SCIMGroupServiceImpl.java,5.0.0,2
707,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/SecurityConfig.java,5.0.0,2
708,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/SecurityConfig.java,5.0.0,2
709,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/SecurityQuestionLogic.java,5.0.0,2
710,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/SecurityQuestionsPanel.java,5.0.0,2
711,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/events/SelectedEventsPanel.java,5.0.0,2
712,SYNCOPE,common/keymaster/self/client-self/src/main/java/org/apache/syncope/common/keymaster/client/self/SelfKeymasterClientExceptionMapper.java,5.0.0,2
713,SYNCOPE,core/self-keymaster-starter/src/main/java/org/apache/syncope/core/keymaster/internal/SelfKeymasterInternalConfParamOps.java,5.0.0,2
714,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/pages/SelfResult.java,5.0.0,2
715,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/pac4j/ServerWebExchangeHttpActionAdapter.java,5.0.0,2
716,SYNCOPE,fit/build-tools/src/main/java/org/apache/syncope/fit/buildtools/ServiceTimeoutServlet.java,5.0.0,2
717,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/SortableAnyProviderComparator.java,5.0.0,2
718,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/type/SortOrder.java,5.0.0,2
719,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/pages/SRA.java,5.0.0,2
720,SYNCOPE,core/am/logic/src/main/java/org/apache/syncope/core/logic/SRARouteLogic.java,5.0.0,2
721,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/SyncopeUIRequestCycleListener.java,5.0.0,2
722,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/TaskExecDAO.java,5.0.0,2
723,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/TaskExecutionDetails.java,5.0.0,2
724,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/TaskService.java,5.0.0,2
725,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/TaskStartAtTogglePanel.java,5.0.0,2
726,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/TestCommand.java,5.0.0,2
727,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/TestLiveSyncDeltaMapper.java,5.0.0,2
728,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/TestMacroActions.java,5.0.0,2
729,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/TextFieldPanel.java,5.0.0,2
730,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/policies/TicketExpirationPolicyModalPanel.java,5.0.0,2
731,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/topology/TopologyNodePanel.java,5.0.0,2
732,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/UserDAO.java,5.0.0,2
733,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/UserDisplayAttributesModalPanel.java,5.0.0,2
734,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/UserFormFinalizer.java,5.0.0,2
735,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/clientapps/UsernameAttributeProviderModalPanelBuilder.java,5.0.0,2
736,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/widgets/UserProfileWidget.java,5.0.0,2
737,SYNCOPE,ext/flowable/client-enduser/src/main/java/org/apache/syncope/client/enduser/panels/UserRequestDetails.java,5.0.0,2
738,SYNCOPE,ext/flowable/client-console/src/main/java/org/apache/syncope/client/console/widgets/UserRequestFormsWidget.java,5.0.0,2
739,SYNCOPE,ext/flowable/logic/src/main/java/org/apache/syncope/core/logic/UserRequestLogic.java,5.0.0,2
740,SYNCOPE,ext/flowable/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/UserRequestService.java,5.0.0,2
741,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/search/UserSearchPanel.java,5.0.0,2
742,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/UserSelectionWizardStep.java,5.0.0,2
743,SYNCOPE,fit/build-tools/src/main/java/org/apache/syncope/fit/buildtools/cxf/UserService.java,5.0.0,2
744,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/WAConfigModalPanel.java,5.0.0,2
745,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/gauth/WAGoogleMfaAuthCredentialRepository.java,5.0.0,2
746,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/panels/WAPushModalPanel.java,5.0.0,2
747,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/pac4j/saml/WASAML2ClientKeystoreGenerator.java,5.0.0,2
748,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/saml/idp/metadata/WASamlIdPMetadataLocator.java,5.0.0,2
749,SYNCOPE,core/spring/src/main/java/org/apache/syncope/core/spring/security/WebSecurityContext.java,5.0.0,2
750,SYNCOPE,common/keymaster/client-zookeeper/src/main/java/org/apache/syncope/common/keymaster/client/zookeeper/ZookeeperConfParamOps.java,5.0.0,2
751,SYNCOPE,common/keymaster/client-zookeeper/src/main/java/org/apache/syncope/common/keymaster/client/zookeeper/ZookeeperServiceOps.java,5.0.0,2
752,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractAny.java,5.0.0,1
753,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractAny.java,5.0.0,1
754,SYNCOPE,core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/AbstractAnyObjectWorkflowAdapter.java,5.0.0,1
755,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/AbstractAnyRepoExt.java,5.0.0,1
756,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/AbstractAnyRepoExt.java,5.0.0,1
757,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/AbstractAnyRestClient.java,5.0.0,1
758,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/search/AbstractAnySearchPanel.java,5.0.0,1
759,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/am/AbstractClientApp.java,5.0.0,1
760,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/am/AbstractClientApp.java,5.0.0,1
761,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/AbstractClientAppMapper.java,5.0.0,1
762,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/AbstractCorrelationRuleEntity.java,5.0.0,1
763,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/policy/AbstractCorrelationRuleEntity.java,5.0.0,1
764,SYNCOPE,common/idm/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AbstractCSVSpec.java,5.0.0,1
765,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractEntityFactory.java,5.0.0,1
766,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractExec.java,5.0.0,1
767,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractExec.java,5.0.0,1
768,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/AbstractExecutableLogic.java,5.0.0,1
769,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AbstractExecutableService.java,5.0.0,1
770,SYNCOPE,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/panels/AbstractFormPanel.java,5.0.0,1
771,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractGeneratedKeyEntity.java,5.0.0,1
772,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractGeneratedKeyNode.java,5.0.0,1
773,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractGroupableRelatable.java,5.0.0,1
774,SYNCOPE,core/workflow-java/src/main/java/org/apache/syncope/core/workflow/java/AbstractGroupWorkflowAdapter.java,5.0.0,1
775,SYNCOPE,core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/AbstractJobLogic.java,5.0.0,1
776,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/AbstractOAuth20AuthModuleConf.java,5.0.0,1
777,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/request/AbstractPatchItem.java,5.0.0,1
778,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/AbstractPolicy.java,5.0.0,1
779,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractProvidedKeyEntity.java,5.0.0,1
780,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractProvidedKeyNode.java,5.0.0,1
781,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/AbstractProvisioningPolicy.java,5.0.0,1
782,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/AbstractProvisioningTask.java,5.0.0,1
783,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/dao/AbstractRealmSearchDAO.java,5.0.0,1
784,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/AbstractRelatable.java,5.0.0,1
785,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/request/AbstractReplacePatchItem.java,5.0.0,1
786,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/AbstractResourceWizardBuilder.java,5.0.0,1
787,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/any/AbstractResultPanel.java,5.0.0,1
788,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/AbstractSchedTask.java,5.0.0,1
789,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractSchema.java,5.0.0,1
790,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/AbstractSchemaDetailsPanel.java,5.0.0,1
791,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/AbstractSearchService.java,5.0.0,1
792,SYNCOPE,client/idm/console/src/main/java/org/apache/syncope/client/console/commons/status/AbstractStatusBeanProvider.java,5.0.0,1
793,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/entity/task/AbstractTask.java,5.0.0,1
794,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/AbstractTasks.java,5.0.0,1
795,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AbstractTimeframeQuery.java,5.0.0,1
796,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/policies/AccessPolicyDirectoryPanel.java,5.0.0,1
797,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/policies/AccessPolicyModalPanel.java,5.0.0,1
798,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/policy/AccessPolicyTO.java,5.0.0,1
799,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AccessTokenDAO.java,5.0.0,1
800,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/AccessTokenService.java,5.0.0,1
801,SYNCOPE,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/wicket/markup/html/bootstrap/tabs/Accordion.java,5.0.0,1
